Dataset,rank,source,target,source_index,target_index,hedges_g,absolute_hedges_g
ABIDE-I,5147,ROI_009,ROI_080,8,79,0.052759679673677395,0.052759679673677395
ABIDE-I,5148,ROI_019,ROI_014,18,13,-0.05272448993320922,0.05272448993320922
ABIDE-I,5149,ROI_008,ROI_063,7,62,-0.05270533727695184,0.05270533727695184
ABIDE-I,5150,ROI_080,ROI_059,79,58,-0.05269457156258818,0.05269457156258818
ABIDE-I,5151,ROI_011,ROI_056,10,55,0.05267413328686063,0.05267413328686063
ABIDE-I,5152,ROI_044,ROI_062,43,61,0.0526730010622104,0.0526730010622104
ABIDE-I,5153,ROI_006,ROI_047,5,46,-0.0526067440362229,0.0526067440362229
ABIDE-I,5154,ROI_049,ROI_024,48,23,0.05258642808979257,0.05258642808979257
ABIDE-I,5155,ROI_013,ROI_054,12,53,0.05256311775430739,0.05256311775430739
ABIDE-I,5156,ROI_020,ROI_070,19,69,0.05254796963661788,0.05254796963661788
ABIDE-I,5157,ROI_057,ROI_041,56,40,0.05252451048299791,0.05252451048299791
ABIDE-I,5158,ROI_040,ROI_057,39,56,0.05252182953609406,0.05252182953609406
ABIDE-I,5159,ROI_072,ROI_067,71,66,-0.05249620263342557,0.05249620263342557
ABIDE-I,5160,ROI_026,ROI_089,25,88,0.05246429103056011,0.05246429103056011
ABIDE-I,5161,ROI_037,ROI_003,36,2,-0.052455039859292195,0.052455039859292195
ABIDE-I,5162,ROI_066,ROI_029,65,28,-0.05242846683724895,0.05242846683724895
ABIDE-I,5163,ROI_021,ROI_057,20,56,0.052421541760456325,0.052421541760456325
ABIDE-I,5164,ROI_089,ROI_074,88,73,0.05241926310260038,0.05241926310260038
ABIDE-I,5165,ROI_082,ROI_055,81,54,-0.05240343936376673,0.05240343936376673
ABIDE-I,5166,ROI_023,ROI_080,22,79,-0.05239751011038168,0.05239751011038168
ABIDE-I,5167,ROI_010,ROI_033,9,32,0.05238543643818166,0.05238543643818166
ABIDE-I,5168,ROI_029,ROI_060,28,59,-0.052347753554738384,0.052347753554738384
ABIDE-I,5169,ROI_006,ROI_001,5,0,0.05233361931184201,0.05233361931184201
ABIDE-I,5170,ROI_004,ROI_036,3,35,-0.052316860348760215,0.052316860348760215
ABIDE-I,5171,ROI_043,ROI_078,42,77,-0.05229638766456931,0.05229638766456931
ABIDE-I,5172,ROI_056,ROI_005,55,4,-0.05228427801631026,0.05228427801631026
ABIDE-I,5173,ROI_033,ROI_054,32,53,0.05227866641648788,0.05227866641648788
ABIDE-I,5174,ROI_043,ROI_056,42,55,-0.05226934249781278,0.05226934249781278
ABIDE-I,5175,ROI_088,ROI_060,87,59,-0.05223564996204869,0.05223564996204869
ABIDE-I,5176,ROI_028,ROI_084,27,83,0.052203475626892835,0.052203475626892835
ABIDE-I,5177,ROI_029,ROI_007,28,6,0.05219551637613427,0.05219551637613427
ABIDE-I,5178,ROI_029,ROI_028,28,27,0.05217005855541951,0.05217005855541951
ABIDE-I,5179,ROI_052,ROI_049,51,48,-0.052166187624054776,0.052166187624054776
ABIDE-I,5180,ROI_042,ROI_076,41,75,0.05216026388061747,0.05216026388061747
ABIDE-I,5181,ROI_051,ROI_014,50,13,0.052156264011148666,0.052156264011148666
ABIDE-I,5182,ROI_040,ROI_035,39,34,-0.05214919535422296,0.05214919535422296
ABIDE-I,5183,ROI_004,ROI_039,3,38,-0.05212452933672687,0.05212452933672687
ABIDE-I,5184,ROI_087,ROI_082,86,81,-0.052095956117644414,0.052095956117644414
ABIDE-I,5185,ROI_058,ROI_009,57,8,-0.052090212011626995,0.052090212011626995
ABIDE-I,5186,ROI_030,ROI_086,29,85,0.052071478226976164,0.052071478226976164
ABIDE-I,5187,ROI_083,ROI_013,82,12,0.052068044115043295,0.052068044115043295
ABIDE-I,5188,ROI_058,ROI_011,57,10,-0.05204510733900252,0.05204510733900252
ABIDE-I,5189,ROI_053,ROI_067,52,66,0.05200024023651873,0.05200024023651873
ABIDE-I,5190,ROI_009,ROI_043,8,42,-0.05199994306514681,0.05199994306514681
ABIDE-I,5191,ROI_025,ROI_033,24,32,-0.051958508921559,0.051958508921559
ABIDE-I,5192,ROI_043,ROI_020,42,19,-0.051946173076037716,0.051946173076037716
ABIDE-I,5193,ROI_059,ROI_073,58,72,0.05192752842439161,0.05192752842439161
ABIDE-I,5194,ROI_009,ROI_048,8,47,-0.05190747486737902,0.05190747486737902
ABIDE-I,5195,ROI_026,ROI_005,25,4,0.051904732060343114,0.051904732060343114
ABIDE-I,5196,ROI_039,ROI_058,38,57,-0.051895632643239875,0.051895632643239875
ABIDE-I,5197,ROI_040,ROI_052,39,51,-0.05189531971538853,0.05189531971538853
ABIDE-I,5198,ROI_006,ROI_089,5,88,-0.0518952509068972,0.0518952509068972
ABIDE-I,5199,ROI_018,ROI_069,17,68,0.051871870628221795,0.051871870628221795
ABIDE-I,5200,ROI_076,ROI_006,75,5,-0.051802729597815775,0.051802729597815775
ABIDE-I,5201,ROI_017,ROI_019,16,18,-0.051793877369253415,0.051793877369253415
ABIDE-I,5202,ROI_009,ROI_019,8,18,-0.05178673389911773,0.05178673389911773
ABIDE-I,5203,ROI_036,ROI_084,35,83,0.05177237709345177,0.05177237709345177
ABIDE-I,5204,ROI_035,ROI_083,34,82,0.05176324745745095,0.05176324745745095
ABIDE-I,5205,ROI_025,ROI_084,24,83,0.05175532984542001,0.05175532984542001
ABIDE-I,5206,ROI_078,ROI_037,77,36,-0.051750557941166446,0.051750557941166446
ABIDE-I,5207,ROI_066,ROI_049,65,48,-0.05174636142295347,0.05174636142295347
ABIDE-I,5208,ROI_083,ROI_015,82,14,0.05174629061495976,0.05174629061495976
ABIDE-I,5209,ROI_056,ROI_063,55,62,-0.05171257710084972,0.05171257710084972
ABIDE-I,5210,ROI_055,ROI_031,54,30,-0.05171088485529248,0.05171088485529248
ABIDE-I,5211,ROI_077,ROI_034,76,33,0.051701672504526515,0.051701672504526515
ABIDE-I,5212,ROI_011,ROI_074,10,73,-0.05167756169443863,0.05167756169443863
ABIDE-I,5213,ROI_017,ROI_015,16,14,-0.051673854597552304,0.051673854597552304
ABIDE-I,5214,ROI_080,ROI_082,79,81,-0.051659611297127664,0.051659611297127664
ABIDE-I,5215,ROI_012,ROI_078,11,77,0.05163761875811832,0.05163761875811832
ABIDE-I,5216,ROI_021,ROI_062,20,61,0.05163334618191282,0.05163334618191282
ABIDE-I,5217,ROI_020,ROI_009,19,8,-0.051623733959755225,0.051623733959755225
ABIDE-I,5218,ROI_037,ROI_009,36,8,-0.05161560613421493,0.05161560613421493
ABIDE-I,5219,ROI_014,ROI_007,13,6,-0.05159737936804378,0.05159737936804378
ABIDE-I,5220,ROI_021,ROI_090,20,89,0.05159186296002899,0.05159186296002899
ABIDE-I,5221,ROI_035,ROI_051,34,50,0.0515480194944342,0.0515480194944342
ABIDE-I,5222,ROI_022,ROI_048,21,47,-0.05154085231057289,0.05154085231057289
ABIDE-I,5223,ROI_069,ROI_007,68,6,0.05151197893547889,0.05151197893547889
ABIDE-I,5224,ROI_040,ROI_018,39,17,-0.05150131883099122,0.05150131883099122
ABIDE-I,5225,ROI_082,ROI_011,81,10,0.05149233233868848,0.05149233233868848
ABIDE-I,5226,ROI_049,ROI_052,48,51,-0.051418030847445784,0.051418030847445784
ABIDE-I,5227,ROI_075,ROI_062,74,61,0.051410095516817564,0.051410095516817564
ABIDE-I,5228,ROI_002,ROI_055,1,54,-0.05135519662351255,0.05135519662351255
ABIDE-I,5229,ROI_063,ROI_045,62,44,0.051277511287638564,0.051277511287638564
ABIDE-I,5230,ROI_066,ROI_039,65,38,0.05124134652322633,0.05124134652322633
ABIDE-I,5231,ROI_054,ROI_041,53,40,-0.05123661547420729,0.05123661547420729
ABIDE-I,5232,ROI_041,ROI_083,40,82,0.05122734543416331,0.05122734543416331
ABIDE-I,5233,ROI_062,ROI_080,61,79,0.051224655164035814,0.051224655164035814
ABIDE-I,5234,ROI_065,ROI_034,64,33,0.05120710243502134,0.05120710243502134
ABIDE-I,5235,ROI_034,ROI_074,33,73,0.0512001663993366,0.0512001663993366
ABIDE-I,5236,ROI_023,ROI_038,22,37,-0.05115445238076578,0.05115445238076578
ABIDE-I,5237,ROI_088,ROI_044,87,43,-0.05113675161800782,0.05113675161800782
ABIDE-I,5238,ROI_064,ROI_033,63,32,0.05112649015845209,0.05112649015845209
ABIDE-I,5239,ROI_051,ROI_030,50,29,-0.05111099668175937,0.05111099668175937
ABIDE-I,5240,ROI_027,ROI_021,26,20,0.051104891384115905,0.051104891384115905
ABIDE-I,5241,ROI_003,ROI_044,2,43,-0.05104105738712479,0.05104105738712479
ABIDE-I,5242,ROI_032,ROI_030,31,29,0.05102873124699953,0.05102873124699953
ABIDE-I,5243,ROI_059,ROI_069,58,68,-0.051002006230922985,0.051002006230922985
ABIDE-I,5244,ROI_045,ROI_002,44,1,-0.05099252212397367,0.05099252212397367
ABIDE-I,5245,ROI_073,ROI_007,72,6,0.0509892350557592,0.0509892350557592
ABIDE-I,5246,ROI_024,ROI_056,23,55,0.05098452508766972,0.05098452508766972
ABIDE-I,5247,ROI_032,ROI_010,31,9,-0.050980409651379364,0.050980409651379364
ABIDE-I,5248,ROI_030,ROI_040,29,39,-0.05093985501452901,0.05093985501452901
ABIDE-I,5249,ROI_047,ROI_038,46,37,-0.050913131523129984,0.050913131523129984
ABIDE-I,5250,ROI_026,ROI_060,25,59,0.05090044184989242,0.05090044184989242
ABIDE-I,5251,ROI_020,ROI_033,19,32,-0.05086426574539841,0.05086426574539841
ABIDE-I,5252,ROI_034,ROI_009,33,8,0.05085416608922553,0.05085416608922553
ABIDE-I,5253,ROI_008,ROI_028,7,27,0.05084200065138319,0.05084200065138319
ABIDE-I,5254,ROI_016,ROI_048,15,47,-0.050841983223235694,0.050841983223235694
ABIDE-I,5255,ROI_058,ROI_090,57,89,0.05074012093624948,0.05074012093624948
ABIDE-I,5256,ROI_002,ROI_035,1,34,0.05073918325651734,0.05073918325651734
ABIDE-I,5257,ROI_069,ROI_054,68,53,-0.050732801572945095,0.050732801572945095
ABIDE-I,5258,ROI_042,ROI_040,41,39,-0.050695569625753494,0.050695569625753494
ABIDE-I,5259,ROI_068,ROI_076,67,75,-0.0506828397314672,0.0506828397314672
ABIDE-I,5260,ROI_024,ROI_048,23,47,-0.05067015603152842,0.05067015603152842
ABIDE-I,5261,ROI_064,ROI_042,63,41,-0.050659254839171046,0.050659254839171046
ABIDE-I,5262,ROI_006,ROI_064,5,63,-0.05065774624046136,0.05065774624046136
ABIDE-I,5263,ROI_046,ROI_068,45,67,-0.05063390953667903,0.05063390953667903
ABIDE-I,5264,ROI_088,ROI_066,87,65,0.05060826551432419,0.05060826551432419
ABIDE-I,5265,ROI_081,ROI_030,80,29,-0.050581248475668056,0.050581248475668056
ABIDE-I,5266,ROI_017,ROI_042,16,41,-0.05057287163880672,0.05057287163880672
ABIDE-I,5267,ROI_053,ROI_003,52,2,0.050572199833901786,0.050572199833901786
ABIDE-I,5268,ROI_052,ROI_024,51,23,0.05055373471124326,0.05055373471124326
ABIDE-I,5269,ROI_035,ROI_030,34,29,0.050531759562399706,0.050531759562399706
ABIDE-I,5270,ROI_043,ROI_031,42,30,-0.05051615224110664,0.05051615224110664
ABIDE-I,5271,ROI_080,ROI_050,79,49,-0.05049749222088389,0.05049749222088389
ABIDE-I,5272,ROI_026,ROI_002,25,1,0.050482383080026755,0.050482383080026755
ABIDE-I,5273,ROI_035,ROI_009,34,8,0.05044847172113577,0.05044847172113577
ABIDE-I,5274,ROI_084,ROI_035,83,34,0.05038836005112445,0.05038836005112445
ABIDE-I,5275,ROI_049,ROI_005,48,4,-0.050359510293323834,0.050359510293323834
ABIDE-I,5276,ROI_045,ROI_022,44,21,0.05035418198007417,0.05035418198007417
ABIDE-I,5277,ROI_005,ROI_028,4,27,0.05033894507210203,0.05033894507210203
ABIDE-I,5278,ROI_055,ROI_018,54,17,0.050331730604936974,0.050331730604936974
ABIDE-I,5279,ROI_048,ROI_029,47,28,0.050329616370877794,0.050329616370877794
ABIDE-I,5280,ROI_048,ROI_051,47,50,0.05031576873367126,0.05031576873367126
ABIDE-I,5281,ROI_051,ROI_026,50,25,-0.05029243603430419,0.05029243603430419
ABIDE-I,5282,ROI_068,ROI_029,67,28,0.05028756093028143,0.05028756093028143
ABIDE-I,5283,ROI_062,ROI_044,61,43,0.05028539985403353,0.05028539985403353
ABIDE-I,5284,ROI_016,ROI_055,15,54,0.050262800648485664,0.050262800648485664
ABIDE-I,5285,ROI_030,ROI_009,29,8,0.0502480256755033,0.0502480256755033
ABIDE-I,5286,ROI_060,ROI_045,59,44,0.05020838285973375,0.05020838285973375
ABIDE-I,5287,ROI_017,ROI_008,16,7,0.05013050152780265,0.05013050152780265
ABIDE-I,5288,ROI_045,ROI_021,44,20,0.05012965282963586,0.05012965282963586
ABIDE-I,5289,ROI_015,ROI_016,14,15,-0.050121209147127456,0.050121209147127456
ABIDE-I,5290,ROI_088,ROI_081,87,80,-0.05011304919030172,0.05011304919030172
ABIDE-I,5291,ROI_002,ROI_038,1,37,0.050095770758778094,0.050095770758778094
ABIDE-I,5292,ROI_005,ROI_056,4,55,-0.050087239501058485,0.050087239501058485
ABIDE-I,5293,ROI_065,ROI_005,64,4,0.05006995092845046,0.05006995092845046
ABIDE-I,5294,ROI_039,ROI_019,38,18,-0.05006290858817961,0.05006290858817961
ABIDE-I,5295,ROI_020,ROI_087,19,86,0.050036588804536944,0.050036588804536944
ABIDE-I,5296,ROI_066,ROI_088,65,87,0.05002465829058771,0.05002465829058771
ABIDE-I,5297,ROI_077,ROI_061,76,60,0.0499974874732779,0.0499974874732779
ABIDE-I,5298,ROI_070,ROI_067,69,66,0.049978602968898576,0.049978602968898576
ABIDE-I,5299,ROI_039,ROI_010,38,9,0.049939814813361356,0.049939814813361356
ABIDE-I,5300,ROI_063,ROI_084,62,83,-0.0499163858049611,0.0499163858049611
ABIDE-I,5301,ROI_048,ROI_014,47,13,-0.04990356640492964,0.04990356640492964
ABIDE-I,5302,ROI_049,ROI_003,48,2,0.04989224950386225,0.04989224950386225
ABIDE-I,5303,ROI_030,ROI_064,29,63,-0.04988593796465536,0.04988593796465536
ABIDE-I,5304,ROI_034,ROI_063,33,62,0.04986591668922912,0.04986591668922912
ABIDE-I,5305,ROI_065,ROI_006,64,5,-0.04982287901576137,0.04982287901576137
ABIDE-I,5306,ROI_003,ROI_002,2,1,0.04977143275696866,0.04977143275696866
ABIDE-I,5307,ROI_003,ROI_012,2,11,0.04976759898759697,0.04976759898759697
ABIDE-I,5308,ROI_054,ROI_030,53,29,-0.04976224140491349,0.04976224140491349
ABIDE-I,5309,ROI_032,ROI_083,31,82,-0.04974937419598424,0.04974937419598424
ABIDE-I,5310,ROI_061,ROI_007,60,6,0.049735270700445866,0.049735270700445866
ABIDE-I,5311,ROI_072,ROI_064,71,63,0.049671957701264285,0.049671957701264285
ABIDE-I,5312,ROI_080,ROI_068,79,67,-0.049648161087389,0.049648161087389
ABIDE-I,5313,ROI_032,ROI_067,31,66,0.04964094512224691,0.04964094512224691
ABIDE-I,5314,ROI_085,ROI_068,84,67,-0.049638133058033454,0.049638133058033454
ABIDE-I,5315,ROI_020,ROI_044,19,43,-0.04963811817357571,0.04963811817357571
ABIDE-I,5316,ROI_048,ROI_044,47,43,0.0496199949189448,0.0496199949189448
ABIDE-I,5317,ROI_046,ROI_018,45,17,-0.049616010140594025,0.049616010140594025
ABIDE-I,5318,ROI_056,ROI_061,55,60,-0.049600612579584924,0.049600612579584924
ABIDE-I,5319,ROI_002,ROI_037,1,36,-0.049555914700713063,0.049555914700713063
ABIDE-I,5320,ROI_006,ROI_059,5,58,-0.04953886817159855,0.04953886817159855
ABIDE-I,5321,ROI_039,ROI_002,38,1,-0.04953153214341947,0.04953153214341947
ABIDE-I,5322,ROI_033,ROI_084,32,83,-0.04952975048129399,0.04952975048129399
ABIDE-I,5323,ROI_083,ROI_063,82,62,-0.04952202324161216,0.04952202324161216
ABIDE-I,5324,ROI_043,ROI_059,42,58,0.04951196176190675,0.04951196176190675
ABIDE-I,5325,ROI_079,ROI_015,78,14,-0.04951001604713033,0.04951001604713033
ABIDE-I,5326,ROI_034,ROI_071,33,70,-0.04945546678085172,0.04945546678085172
ABIDE-I,5327,ROI_049,ROI_059,48,58,-0.04945495973274001,0.04945495973274001
ABIDE-I,5328,ROI_090,ROI_063,89,62,-0.049421777840508274,0.049421777840508274
ABIDE-I,5329,ROI_061,ROI_023,60,22,0.049393445340386144,0.049393445340386144
ABIDE-I,5330,ROI_005,ROI_035,4,34,0.04936058364245565,0.04936058364245565
ABIDE-I,5331,ROI_026,ROI_073,25,72,0.049357009248932736,0.049357009248932736
ABIDE-I,5332,ROI_047,ROI_027,46,26,-0.04934753331515194,0.04934753331515194
ABIDE-I,5333,ROI_015,ROI_020,14,19,-0.04933757024655835,0.04933757024655835
ABIDE-I,5334,ROI_044,ROI_008,43,7,-0.049269351389513445,0.049269351389513445
ABIDE-I,5335,ROI_040,ROI_026,39,25,-0.049262521393844544,0.049262521393844544
ABIDE-I,5336,ROI_028,ROI_045,27,44,-0.049261029515413605,0.049261029515413605
ABIDE-I,5337,ROI_026,ROI_082,25,81,-0.049261013811310594,0.049261013811310594
ABIDE-I,5338,ROI_065,ROI_077,64,76,0.04925904938873118,0.04925904938873118
ABIDE-I,5339,ROI_022,ROI_042,21,41,-0.04925249927236275,0.04925249927236275
ABIDE-I,5340,ROI_016,ROI_020,15,19,-0.04922450149091738,0.04922450149091738
ABIDE-I,5341,ROI_067,ROI_031,66,30,0.04922394238639454,0.04922394238639454
ABIDE-I,5342,ROI_043,ROI_062,42,61,-0.049198721358313664,0.049198721358313664
ABIDE-I,5343,ROI_044,ROI_007,43,6,-0.049198164231374894,0.049198164231374894
ABIDE-I,5344,ROI_073,ROI_053,72,52,-0.04919744726134288,0.04919744726134288
ABIDE-I,5345,ROI_019,ROI_074,18,73,-0.04919601814602165,0.04919601814602165
ABIDE-I,5346,ROI_048,ROI_011,47,10,0.049164630219176934,0.049164630219176934
ABIDE-I,5347,ROI_074,ROI_034,73,33,0.04916441527060454,0.04916441527060454
ABIDE-I,5348,ROI_046,ROI_012,45,11,-0.049147460914442595,0.049147460914442595
ABIDE-I,5349,ROI_063,ROI_006,62,5,0.04914395338275296,0.04914395338275296
ABIDE-I,5350,ROI_001,ROI_044,0,43,0.049136246355303344,0.049136246355303344
ABIDE-I,5351,ROI_028,ROI_088,27,87,-0.04912797108371638,0.04912797108371638
ABIDE-I,5352,ROI_038,ROI_049,37,48,-0.04908740420299281,0.04908740420299281
ABIDE-I,5353,ROI_077,ROI_037,76,36,0.04905337106496732,0.04905337106496732
ABIDE-I,5354,ROI_036,ROI_010,35,9,0.049033607847210954,0.049033607847210954
ABIDE-I,5355,ROI_050,ROI_007,49,6,0.04903046263373706,0.04903046263373706
ABIDE-I,5356,ROI_038,ROI_024,37,23,-0.049026825286513045,0.049026825286513045
ABIDE-I,5357,ROI_050,ROI_005,49,4,-0.04902384229535104,0.04902384229535104
ABIDE-I,5358,ROI_064,ROI_025,63,24,0.04901699895150762,0.04901699895150762
ABIDE-I,5359,ROI_064,ROI_036,63,35,0.04899594915725382,0.04899594915725382
ABIDE-I,5360,ROI_004,ROI_074,3,73,-0.04896587790368494,0.04896587790368494
ABIDE-I,5361,ROI_051,ROI_042,50,41,-0.04892991599772583,0.04892991599772583
ABIDE-I,5362,ROI_053,ROI_036,52,35,0.04892707127823462,0.04892707127823462
ABIDE-I,5363,ROI_063,ROI_081,62,80,-0.04892519050596059,0.04892519050596059
ABIDE-I,5364,ROI_019,ROI_003,18,2,0.048915898295159535,0.048915898295159535
ABIDE-I,5365,ROI_085,ROI_029,84,28,0.048879378980276854,0.048879378980276854
ABIDE-I,5366,ROI_009,ROI_084,8,83,-0.04887449859847806,0.04887449859847806
ABIDE-I,5367,ROI_014,ROI_067,13,66,0.04884301938478108,0.04884301938478108
ABIDE-I,5368,ROI_035,ROI_027,34,26,-0.0487934162678114,0.0487934162678114
ABIDE-I,5369,ROI_064,ROI_041,63,40,-0.0487899594375661,0.0487899594375661
ABIDE-I,5370,ROI_041,ROI_060,40,59,-0.048787697782010635,0.048787697782010635
ABIDE-I,5371,ROI_024,ROI_041,23,40,0.04878359347192033,0.04878359347192033
ABIDE-I,5372,ROI_038,ROI_018,37,17,0.0487614944151344,0.0487614944151344
ABIDE-I,5373,ROI_021,ROI_070,20,69,0.048754498760872504,0.048754498760872504
ABIDE-I,5374,ROI_034,ROI_083,33,82,-0.048742286519384705,0.048742286519384705
ABIDE-I,5375,ROI_066,ROI_061,65,60,-0.048733485000698004,0.048733485000698004
ABIDE-I,5376,ROI_042,ROI_072,41,71,0.04873149534889568,0.04873149534889568
ABIDE-I,5377,ROI_071,ROI_014,70,13,-0.048726225877866944,0.048726225877866944
ABIDE-I,5378,ROI_031,ROI_065,30,64,0.04872232758155905,0.04872232758155905
ABIDE-I,5379,ROI_072,ROI_059,71,58,0.048719245101587136,0.048719245101587136
ABIDE-I,5380,ROI_005,ROI_042,4,41,-0.04871890199618621,0.04871890199618621
ABIDE-I,5381,ROI_075,ROI_054,74,53,0.048688254966667684,0.048688254966667684
ABIDE-I,5382,ROI_018,ROI_027,17,26,0.04867361760198216,0.04867361760198216
ABIDE-I,5383,ROI_027,ROI_020,26,19,-0.04866325903583791,0.04866325903583791
ABIDE-I,5384,ROI_041,ROI_058,40,57,0.04864907909794205,0.04864907909794205
ABIDE-I,5385,ROI_003,ROI_042,2,41,-0.04864221194492784,0.04864221194492784
ABIDE-I,5386,ROI_025,ROI_060,24,59,0.04863969523256661,0.04863969523256661
ABIDE-I,5387,ROI_030,ROI_042,29,41,-0.048569412351918986,0.048569412351918986
ABIDE-I,5388,ROI_089,ROI_057,88,56,0.04855580529442639,0.04855580529442639
ABIDE-I,5389,ROI_004,ROI_010,3,9,-0.04854420957411813,0.04854420957411813
ABIDE-I,5390,ROI_049,ROI_011,48,10,-0.04854222741106785,0.04854222741106785
ABIDE-I,5391,ROI_074,ROI_054,73,53,0.0484930626062529,0.0484930626062529
ABIDE-I,5392,ROI_056,ROI_068,55,67,-0.04849162790337372,0.04849162790337372
ABIDE-I,5393,ROI_051,ROI_067,50,66,0.04848860511950732,0.04848860511950732
ABIDE-I,5394,ROI_063,ROI_086,62,85,0.04848694967996002,0.04848694967996002
ABIDE-I,5395,ROI_052,ROI_015,51,14,-0.048483823523773104,0.048483823523773104
ABIDE-I,5396,ROI_081,ROI_015,80,14,0.048476464169944576,0.048476464169944576
ABIDE-I,5397,ROI_057,ROI_029,56,28,0.048467906858461994,0.048467906858461994
ABIDE-I,5398,ROI_066,ROI_023,65,22,-0.048460402143536266,0.048460402143536266
ABIDE-I,5399,ROI_078,ROI_012,77,11,0.048458849204791404,0.048458849204791404
ABIDE-I,5400,ROI_019,ROI_018,18,17,-0.048455516261296946,0.048455516261296946
ABIDE-I,5401,ROI_010,ROI_088,9,87,0.04844775768565259,0.04844775768565259
ABIDE-I,5402,ROI_025,ROI_020,24,19,0.048443688938036744,0.048443688938036744
ABIDE-I,5403,ROI_003,ROI_037,2,36,-0.048442172763912994,0.048442172763912994
ABIDE-I,5404,ROI_018,ROI_001,17,0,-0.04842000414309079,0.04842000414309079
ABIDE-I,5405,ROI_069,ROI_062,68,61,0.0484099232402994,0.0484099232402994
ABIDE-I,5406,ROI_079,ROI_004,78,3,-0.0483759557821343,0.0483759557821343
ABIDE-I,5407,ROI_083,ROI_025,82,24,0.04836295385728169,0.04836295385728169
ABIDE-I,5408,ROI_065,ROI_071,64,70,0.04834816470071447,0.04834816470071447
ABIDE-I,5409,ROI_087,ROI_075,86,74,0.04831508055574735,0.04831508055574735
ABIDE-I,5410,ROI_089,ROI_001,88,0,-0.04830515810946612,0.04830515810946612
ABIDE-I,5411,ROI_081,ROI_043,80,42,-0.04828067420494547,0.04828067420494547
ABIDE-I,5412,ROI_002,ROI_011,1,10,-0.04827874076980013,0.04827874076980013
ABIDE-I,5413,ROI_018,ROI_033,17,32,-0.048237751308622685,0.048237751308622685
ABIDE-I,5414,ROI_043,ROI_071,42,70,-0.04821675941925908,0.04821675941925908
ABIDE-I,5415,ROI_056,ROI_028,55,27,0.04820365871238564,0.04820365871238564
ABIDE-I,5416,ROI_051,ROI_038,50,37,-0.04820150607383945,0.04820150607383945
ABIDE-I,5417,ROI_035,ROI_065,34,64,0.048147856516066366,0.048147856516066366
ABIDE-I,5418,ROI_039,ROI_041,38,40,0.048127582194465994,0.048127582194465994
ABIDE-I,5419,ROI_086,ROI_035,85,34,0.04811261620161983,0.04811261620161983
ABIDE-I,5420,ROI_086,ROI_022,85,21,0.0480940999848626,0.0480940999848626
ABIDE-I,5421,ROI_080,ROI_085,79,84,-0.04807921562781595,0.04807921562781595
ABIDE-I,5422,ROI_076,ROI_014,75,13,-0.04806604839632466,0.04806604839632466
ABIDE-I,5423,ROI_039,ROI_004,38,3,-0.04803757634201168,0.04803757634201168
ABIDE-I,5424,ROI_089,ROI_012,88,11,0.04802632925608288,0.04802632925608288
ABIDE-I,5425,ROI_020,ROI_052,19,51,0.04799121951540497,0.04799121951540497
ABIDE-I,5426,ROI_011,ROI_086,10,85,0.04797788268753035,0.04797788268753035
